host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13840094,Juliette,2014,04-Mar,2704035,Zuid,Amsterdam,North Holland,1071,Netherlands,House,Entire home/apt,4,1.5,3,4,Real Bed,205,4,0,2,within a few hours,0.8,12,100,10,10,10,10,10,9
13841472,Esther,2014,04-Mar,4073555,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,1,within an hour,0.89,21,76,7,7,9,9,8,7
13842640,Juliette,2014,04-Mar,2930142,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072CL,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,1,within a few hours,0.91,10,92,10,9,10,10,9,9
13853159,Katalin,2014,04-Mar,3964417,Centrum-West,Amsterdam,North Holland,1012 GR,Netherlands,Apartment,Private room,2,1.5,1,1,Real Bed,75,1,0,1,within a day,0.7,4,73,9,9,9,10,10,7
13861116,August,2014,04-Mar,2708677,Centrum-Oost,Amsterdam,North Holland,1018 DW,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,74,1,20,1,within a few hours,0.97,55,73,7,8,9,9,9,7
13861116,August,2014,04-Mar,2708844,Centrum-Oost,Amsterdam,North Holland,1018 DW,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,99,1,20,1,within a few hours,0.97,58,80,8,8,9,9,9,8
13861116,August,2014,04-Mar,3896355,Noord-Oost,Amsterdam,North Holland,1025 TE,Netherlands,Apartment,Entire home/apt,4,1,1,3,Real Bed,59,1,19,3,within a few hours,0.97,18,82,8,8,9,8,9,8
13861116,August,2014,04-Mar,2719886,Centrum-Oost,Amsterdam,North Holland,1018  DW,Netherlands,Apartment,Private room,2,1,1,1,Futon,59,1,24,1,within a few hours,0.97,11,78,8,8,8,9,10,8
13861116,August,2014,04-Mar,2720061,Centrum-Oost,Amsterdam,North Holland,1018 DW,Netherlands,Apartment,Private room,2,1,1,1,Pull-out Sofa,49,1,24,1,within a few hours,0.97,12,82,7,8,9,10,10,9
13862000,Femke,2014,04-Mar,2708863,Slotervaart,Amsterdam,North Holland,1058,Netherlands,Apartment,Entire home/apt,8,1,3,7,Real Bed,195,4,45,2,within an hour,1,12,98,10,10,10,10,9,9
13864111,Ismail,2014,04-Mar,5431452,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1073 AE,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,3,50,1,within a few hours,0.9,0,,,,,,,
13883468,Robert,2014,04-Apr,2799138,Centrum-West,Amsterdam,Noord Holland,1012 TA,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,210,2,75,3,within a few hours,1,16,99,10,10,10,10,10,10
13883881,Ethel,2014,04-Apr,2712937,Zuid,Amsterdam,North Holland,1071 SL,Netherlands,Apartment,Private room,2,1.5,1,1,Real Bed,95,1,0,2,within an hour,1,27,98,10,10,10,10,10,10
13895855,Bas,2014,04-Apr,4872049,Oud-Oost,Amsterdam,Noord-Holland,1091 GW,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,110,2,0,1,within an hour,1,3,100,10,10,10,10,10,10
13898701,Ingrid,2014,04-Apr,3781479,Zuid,Amsterdam,North Holland,1071,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,178,1,0,1,within a day,0.92,1,100,10,8,10,10,10,10
13912679,Harish,2014,04-May,5626926,Centrum-Oost,Amsterdam,Noord-Holland,1017 RD,Netherlands,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,250,3,15,1,within a day,0.5,0,,,,,,,
13913508,Annemarie,2014,04-May,3091046,Centrum-Oost,Amsterdam,North Holland,1017 WD,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,130,1,0,4,within a few hours,1,20,99,10,10,10,10,10,10
13917903,Nina,2014,04-May,2719727,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,1,0,1,within a day,0.86,4,100,10,10,10,10,9,10
13923920,Shay,2014,04-May,3018015,Centrum-Oost,Amsterdam,North Holland,1016CX,Netherlands,Apartment,Entire home/apt,4,2,3,3,Real Bed,200,1,0,1,within a day,0.57,1,100,10,10,10,10,10,10
13929525,Nathalie,2014,04-May,2722090,Westerpark,Amsterdam,North Holland,1015 KZ,Netherlands,House,Entire home/apt,7,3,3,7,Real Bed,250,4,15,3,within a few hours,0.9,4,100,10,10,10,10,10,10
13942046,Fennande,2014,04-Jun,3384508,Zuid,Amsterdam,North Holland,1071 JV,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,350,1,35,3,within a few hours,1,1,80,10,10,10,10,10,8
13944172,Jo-An,2014,04-Jun,3650382,Oud-Oost,Amsterdam,North Holland,1074 EH,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,119,2,30,1,within a few hours,1,5,96,10,9,10,10,10,8
13947302,Marijke,2014,04-Jun,5400635,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072TV,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,2,35,4,within a day,1,0,,,,,,,
13948045,Merel,2014,04-Jun,2725638,Bos en Lommer,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,105,2,25,2,within a few hours,1,12,100,10,10,10,10,9,10
13948246,Bedandbreakfast,2014,04-Jun,2725613,Westerpark,Amsterdam,North Holland,1051,Netherlands,Apartment,Entire home/apt,3,1,1,3,Real Bed,90,2,30,3,N/A,N/A,7,91,10,10,10,10,9,9
13949901,Afina,2014,04-Jun,1643260,Noord-West,Amsterdam,North Holland,1033 LA,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,2,35,2,within a few hours,1,7,84,8,8,10,10,9,9
13953507,Kirsten And Jeffrey,2014,04-Jun,2727553,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1091TE,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,2,0,1,a few days or more,0.33,0,,,,,,,
13967610,Charlotte,2014,04-Jun,2729252,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,175,1,0,3,within a day,0.86,11,98,10,10,10,10,10,10
13969662,Monique,2014,04-Jun,3039586,Buitenveldert - Zuidas,Amsterdam,North Holland,1082 BT,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,40,1,20,4,N/A,N/A,2,100,10,8,10,10,9,9
13983460,Nadia,2014,04-Jul,4407395,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 GP,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,92,1,0,2,within a few hours,0.94,4,85,9,9,9,9,10,9
13985364,Daan,2014,04-Jul,3157378,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,215,2,100,7,within a few hours,0.9,0,,,,,,,
13987869,Jeroen,2014,04-Jul,2733364,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 NX,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,140,2,40,2,within an hour,1,7,91,10,9,9,9,9,9
13988110,Hajnalka,2014,04-Jul,2747704,Bos en Lommer,Amsterdam,North Holland,1056AL,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,205,4,45,4,within a few hours,1,13,94,9,10,9,9,8,9
13988146,Hans,2014,04-Jul,2733478,Watergraafsmeer,Amsterdam,North Holland,1097 CN,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,89,2,20,2,within an hour,0.98,11,98,10,10,10,10,10,10
13989232,Eva,2014,04-Jul,2733687,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,129,2,50,1,within a day,0.65,37,91,9,9,10,9,10,9
14002367,Elianette & Levien,2014,04-Jul,2736644,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079NC,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,139,2,35,1,within a few hours,1,9,98,9,10,10,10,9,10
14023778,Evert,2014,04-Aug,2740551,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,1,0,2,within an hour,1,52,98,10,10,10,10,10,9
14028714,Jacob,2014,04-Aug,2741767,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1079 KN,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within a day,1,0,,,,,,,
14044192,Marlies,2014,04-Aug,4708902,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1073 XS,Netherlands,Apartment,Private room,2,3,1,1,Real Bed,100,1,0,3,within a few hours,1,1,80,8,10,10,10,8,8
14048286,Maaike,2014,04-Aug,4961422,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1053 AC,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,1,0,3,N/A,N/A,0,,,,,,,
14048336,Timon,2014,04-Aug,2745981,Noord-West,Amsterdam,North Holland,1034,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,20,N/A,N/A,0,,,,,,,
14048622,Coen,2014,04-Aug,3733953,Centrum-Oost,Amsterdam,North Holland,1017 RD,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,220,1,0,3,within an hour,1,6,90,9,10,10,10,9,9
14049960,Dennis,2014,04-Aug,3163509,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1017 WV,Netherlands,Boat,Entire home/apt,4,1.5,3,5,Real Bed,150,0,0,3,within an hour,1,8,98,10,8,10,10,10,9
14071035,Willem,2014,04-Sep,3036789,Oud-Oost,Amsterdam,North Holland,1091 BA,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,95,2,15,2,within an hour,1,8,100,10,10,10,10,10,10
14071678,Letty,2014,04-Sep,5023136,Zuid,Amsterdam,Noord-Holland,1059 XB,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,1,within a few hours,0.75,0,,,,,,,
14086945,Elli,2014,04-Sep,2754109,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,2,N/A,N/A,2,90,10,8,8,9,8,8
14092025,Remy,2014,04-Sep,3301556,Westerpark,Amsterdam,North Holland,1052 HV,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,82,1,36,1,within a few hours,0.9,9,98,10,10,10,10,10,10
14092025,Remy,2014,04-Sep,3556101,Westerpark,Amsterdam,North Holland,1052,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,77,1,0,3,within a few hours,0.9,1,,,,,,,
14092025,Remy,2014,04-Sep,3556151,Westerpark,Amsterdam,North Holland,1052,Netherlands,Apartment,Private room,1,1,1,1,Real Bed,77,1,0,1,within a few hours,0.9,0,,,,,,,
14094347,Jie,2014,04-Sep,2755406,Buitenveldert - Zuidas,Amsterdam,North Holland,1082 SE,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,125,2,15,14,within a day,1,1,100,10,10,10,10,10,10
14107640,Diana,2014,04-Oct,2941649,De Baarsjes - Oud-West,Amsterdam,North Holland,1056 VG,Netherlands,Apartment,Entire home/apt,2,1,2,1,Real Bed,120,1,0,2,within a day,1,4,95,10,9,9,9,9,9
14110223,Jan Willem,2014,04-Oct,2758333,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,2,20,2,within an hour,1,11,98,10,9,10,10,9,9
14111878,Victor,2014,04-Oct,5387808,Centrum-West,Amsterdam,Noord-Holland,1016 XA,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,80,1,0,1,within a day,0.8,4,90,10,9,10,10,10,10
14118914,Mick,2014,04-Oct,3936572,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 VX,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,2,20,2,within a day,1,13,89,9,8,10,10,10,9
14122005,Rick,2014,04-Oct,2763386,Slotervaart,Amsterdam,North Holland,1058 EN,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,80,1,30,1,within a few hours,0.97,17,98,10,10,10,10,9,10
14122005,Rick,2014,04-Oct,2761156,Slotervaart,Amsterdam,North Holland,1058 EN,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,60,1,25,1,within a few hours,0.97,60,96,10,10,10,10,9,9
14128312,Inge And Jannes,2014,04-Oct,4003352,Bos en Lommer,Amsterdam,North Holland,1055 JE,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,65,2,25,2,within a day,1,0,,,,,,,
14145772,Danielle,2014,04-Nov,3383871,Zuid,Amsterdam,North Holland,1059,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,2,25,1,within a day,0.8,2,90,10,10,10,10,10,9
14149770,Francois,2014,04-Nov,5829026,Bos en Lommer,Amsterdam,Noord-Holland,1055,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,110,2,30,2,within a few hours,1,0,,,,,,,
14150525,Joris,2014,04-Nov,2766595,Centrum-West,Amsterdam,North Holland,,Netherlands,House,Private room,4,1.5,1,2,Real Bed,200,2,60,2,within an hour,1,12,90,9,10,10,10,10,9
14153049,Els,2014,04-Nov,2767244,Bos en Lommer,Amsterdam,North Holland,1055 MC,Netherlands,Apartment,Entire home/apt,2,1,2,1,Real Bed,85,1,0,1,within a day,1,1,89,8,10,10,10,8,8
14162029,Jo,2014,04-Nov,2769302,Centrum-Oost,Amsterdam,North Holland,1017 WH,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,130,1,0,1,within a day,0.63,10,98,10,10,10,10,10,9
14162591,Taia,2014,04-Nov,5824261,Geuzenveld - Slotermeer,Amsterdam,Noord-Holland,1064,Netherlands,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,25,1,25,2,within a few hours,0.89,3,,,,,,,
14164341,Nienke En Bas,2014,04-Nov,2769785,Westerpark,Amsterdam,North Holland,1056 KS,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,1,0,3,within a few hours,1,46,94,10,10,9,9,9,9
14177068,Kurtulus,2014,04-Dec,5363408,Bos en Lommer,Amsterdam,Noord-Holland,1055PK,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,105,2,20,1,within a few hours,0.97,2,100,10,10,10,10,10,9
14178534,Marc,2014,04-Dec,3252415,De Baarsjes - Oud-West,Amsterdam,North Holland,1058,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,70,1,0,1,within a day,1,2,100,10,10,10,9,9,9
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,5267999,Zuid,Amsterdam,Noord-Holland,1058 dd,Netherlands,House,Entire home/apt,7,3,4,6,Real Bed,250,2,37,2,within an hour,0.98,0,,,,,,,
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,3827439,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,7,1,2,3,Real Bed,140,2,35,2,within an hour,0.98,9,93,10,10,9,10,8,9
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,4864633,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,Apartment,Entire home/apt,5,1,2,2,Real Bed,69,2,35,3,within an hour,0.98,11,91,9,9,9,9,9,8
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,3101135,Zuid,Ámsterdam,North Holland,1071 JC,Netherlands,Apartment,Entire home/apt,4,2,2,2,Real Bed,130,2,35,3,within an hour,0.98,4,100,10,10,10,10,10,10
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,3374332,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,145,2,30,2,within an hour,0.98,14,94,9,10,10,10,10,9
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,4466667,Westerpark,Amsterdam,Noord-Holland,,Netherlands,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,75,2,25,5,within an hour,0.98,0,,,,,,,
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,3369911,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,4,1.5,1,2,Real Bed,130,2,30,2,within an hour,0.98,4,95,10,10,9,9,10,9
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,1426799,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1,0,2,Real Bed,75,2,25,3,within an hour,0.98,49,94,9,9,10,10,9,9
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,4486178,De Baarsjes - Oud-West,Ámsterdam,North Holland,1054hl,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,135,2,30,3,within an hour,0.98,12,82,9,8,9,9,9,8
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,2773486,Centrum-West,Amsterdam,North Holland,1015 HB,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,120,2,30,4,within an hour,0.98,1,100,8,10,10,10,10,8
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,5018379,De Pijp - Rivierenbuurt,amsterdam,Noord-Holland,1073 BE,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,79,2,30,3,within an hour,0.98,2,100,8,10,8,10,10,8
14183886,SI SI CLARO Amsterdam.,2014,04-Dec,2497424,Slotervaart,Amsterdam,North Holland,1057,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,69,2,30,3,within an hour,0.98,44,88,9,9,9,10,9,9
14184874,Eldon,2014,04-Dec,5603862,Centrum-Oost,Amsterdam,Noord-Holland,1017 TP,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,200,1,0,2,within a few hours,1,1,,,,,,,
14193843,Anoek,2014,04-Dec,2775341,Westerpark,Amsterdam,North Holland,1051 PX,Netherlands,Apartment,Entire home/apt,5,1,3,3,Real Bed,190,1,0,2,within a few hours,0.93,8,86,10,8,9,10,9,9
14193843,Anoek,2014,04-Dec,2777074,Westerpark,Amsterdam,North Holland,1051 PX,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,65,1,0,1,within a few hours,0.93,14,93,9,9,10,10,9,9
14195634,Anne,2014,04-Dec,2775673,De Pijp - Rivierenbuurt,Amsterdam,NH,1073 AB,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,1,within a few hours,1,14,96,10,10,10,10,10,9
14221492,Caron,2014,Apr-13,2780635,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 XR,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,195,1,0,2,within a day,0.7,7,89,9,9,9,10,9,9
14228292,Rick,2014,Apr-13,2856617,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,5,1,2,5,Real Bed,90,4,25,3,within a day,0.7,12,95,10,9,10,10,8,8
14234286,Machteld,2014,Apr-13,3703055,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,1,0,3,within an hour,1,10,100,10,10,10,10,10,10
14240815,Sebastiaan,2014,Apr-13,3218591,Centrum-Oost,Amsterdam,North Holland,1017 XH,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,2,10,1,within an hour,1,11,94,9,9,10,10,9,7
14242778,Katelijne,2014,Apr-13,3029293,Oud-Oost,Amsterdam,North Holland,1091VD,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,2,10,6,within a day,0.67,6,97,10,10,9,10,9,9
14263478,Lilly,2014,Apr-14,4773398,Oud-Oost,Amsterdam,Noord-Holland,1092 VP,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,2,within a day,0.8,0,,,,,,,
14263733,Tim & Anne,2014,Apr-14,2788545,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,130,1,0,5,within a few hours,1,0,,,,,,,
14271525,Annelieke,2014,Apr-14,3421379,Noord-Oost,Amsterdam,North Holland,1026,Netherlands,Boat,Entire home/apt,2,1,1,2,Real Bed,78,1,0,1,N/A,N/A,1,100,10,10,10,10,10,10
14273787,Joyce,2014,Apr-14,2790732,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063 AP,Netherlands,Bed & Breakfast,Private room,2,0.5,1,2,Real Bed,73,2,0,1,within a few hours,1,2,80,8,10,10,9,9,9
14273787,Joyce,2014,Apr-14,2810546,Geuzenveld - Slotermeer,Amsterdam,North Holland,1063 AP,Netherlands,Bed & Breakfast,Private room,2,0.5,1,2,Real Bed,73,2,0,1,within a few hours,1,1,100,10,10,10,10,6,8
14278442,Ad,2014,Apr-14,4289342,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 XE,Netherlands,Bed & Breakfast,Private room,2,1,1,2,Real Bed,98,1,0,2,within a few hours,1,2,100,10,10,10,10,9,10
14304548,Burcu,2014,Apr-15,4284866,De Baarsjes - Oud-West,Amsterdam,North Holland,1058,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,79,0,0,1,within an hour,1,13,83,9,9,9,9,9,9
14304776,Janna,2014,Apr-15,2796418,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,105,1,0,1,a few days or more,0.44,18,98,10,10,9,10,10,9
14307292,Dewi,2014,Apr-15,3459981,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,House,Entire home/apt,5,2.5,3,5,Real Bed,249,4,35,3,within a day,1,3,100,10,10,10,10,10,10
14307723,Lars,2014,Apr-15,5601960,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 KV,Netherlands,Apartment,Private room,4,1.5,1,2,Real Bed,145,1,0,2,within a few hours,1,0,,,,,,,
14311090,Laura,2014,Apr-15,2797781,Centrum-West,Amsterdam,North Holland,1012 CZ,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,90,2,30,3,within a day,0.5,6,87,9,9,10,9,9,8
14320486,Sonny,2014,Apr-15,2799966,De Baarsjes - Oud-West,Amsterdam,North Holland,1058,Netherlands,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,75,2,20,2,within a day,0.52,44,83,9,8,9,8,9,9
14323350,Eugénie,2014,Apr-15,2800543,Zuid,Amsterdam,North Holland,1058,Netherlands,Apartment,Entire home/apt,2,2,1,1,Real Bed,225,2,40,1,N/A,N/A,0,,,,,,,
14343178,Hendrik,2014,Apr-16,2804012,Centrum-West,Amsterdam,North Holland,1012 GH,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,1,0,2,within a few hours,1,28,97,10,10,10,10,10,10
14349453,Elena,2014,Apr-16,2805147,Centrum-West,Amsterdam,North Holland,1015 CS,Netherlands,Boat,Entire home/apt,3,1,1,1,Real Bed,200,2,40,2,within a few hours,0.75,4,97,10,10,10,10,10,10
14360575,Josephine,2014,Apr-16,2807515,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 NE,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,2,within an hour,1,39,94,10,9,10,10,9,9
14366013,Anik,2014,Apr-16,2809026,Zuid,Amsterdam,North Holland,1058 KC,Netherlands,Apartment,Entire home/apt,6,1.5,4,4,Real Bed,190,5,40,2,within an hour,1,9,98,10,10,10,10,9,10
14366952,D,2014,Apr-16,2808867,Westerpark,Amsterdam,Noord-Holland,1051 KX,Netherlands,Loft,Entire home/apt,3,1.5,2,3,Real Bed,125,1,0,3,within a few hours,1,0,,,,,,,
14368593,Nicole,2014,Apr-16,3437747,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 GD,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,175,2,0,2,within a day,0.72,8,98,10,10,10,10,10,9
14369004,Linda,2014,Apr-16,2809269,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,190,2,15,1,within a day,0.87,6,100,10,10,10,10,9,10
14370039,Janey,2014,Apr-16,3754415,Bos en Lommer,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,65,3,15,2,within a few hours,0.9,7,83,9,7,10,9,9,9
14371998,Nini,2014,Apr-16,2809777,De Baarsjes - Oud-West,Amsterdam,North Holland,1052 RS,Netherlands,Boat,Entire home/apt,2,1.5,1,1,Real Bed,130,2,30,3,within a day,1,1,80,10,10,10,8,10,8
14372327,Iris,2014,Apr-16,5781780,Slotervaart,Amsterdam,Noord-Holland,1061 WB,Netherlands,House,Private room,2,1,1,1,Real Bed,60,1,0,2,within a day,1,0,,,,,,,
14375558,Inge De,2014,Apr-16,5588448,Westerpark,Amsterdam,SV,1013,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,1,0,2,within a few hours,1,0,,,,,,,
14390964,Iris,2014,Apr-17,5372074,Centrum-West,Amsterdam,Noord-Holland,1016,Netherlands,Apartment,Entire home/apt,4,2,3,3,Real Bed,375,4,50,2,within a day,0.9,0,,,,,,,
14392279,Ivan,2014,Apr-17,2813295,Centrum-West,Amsterdam,North Holland,1012 NC,Netherlands,House,Private room,3,1,1,3,Real Bed,75,1,35,1,within a day,0.6,30,83,9,9,9,9,10,8
14392279,Ivan,2014,Apr-17,5727834,Centrum-West,Amsterdam,Noord-Holland,1012 NC,Netherlands,House,Private room,2,1,1,1,Real Bed,75,1,20,5,within a day,0.6,0,,,,,,,
14392395,Kenzo,2014,Apr-17,3664733,IJburg - Zeeburgereiland,Amsterdam,Noord-Holland,1087,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,219,1,0,3,within a few hours,0.91,0,,,,,,,
14392532,Jeanneke,2014,Apr-17,4353209,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079 AT,Netherlands,Apartment,Entire home/apt,6,1,2,3,Real Bed,110,4,20,1,N/A,N/A,4,95,10,8,10,10,7,9
14392560,Charlotte,2014,Apr-17,5200476,Centrum-Oost,Amsterdam,Noord-Holland,1011 NB,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,0,2,within a day,0.8,8,93,10,9,10,10,9,9
14393209,Sien,2014,Apr-17,2813495,Westerpark,Amsterdam,North Holland,1015 WN,Netherlands,Apartment,Entire home/apt,3,1,0,2,Pull-out Sofa,107,2,15,2,within a few hours,0.9,61,95,10,10,10,10,9,9
14396756,Marte,2014,Apr-17,2814246,Centrum-West,Amsterdam,North Holland,1016 JA,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,0,1,within an hour,1,25,95,10,10,10,10,10,9
14398460,Pommelyne,2014,Apr-17,4992942,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,70,1,10,1,within a day,0.66,2,90,10,10,10,10,10,8
